STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
2571,"MOTI JHEEL AT MOTIHARII, 
BIHAR",LAKE,BIHAR,14.0,32.0,7.9,12.7,6.9,9.4,328,781,2.1,2.9,0.0,3.8,4000,7900,11000,15000
4296,"SIKANDARPUR, 
MUZAFFARPUR",LAKE,BIHAR,23.0,35.0,5.7,10.5,6.7,8.0,347,1220,1.8,2.8,0.1,0.9,3100,7900,7000,14000
2573,"TIGHI TALAB AT GAYA, BIHAR",POND,BIHAR,18.0,38.0,5.6,10.4,7.2,8.4,437,1121,2.5,2.9,0.0,2.4,2100,21000,4600,29000
2574,"SURAJ KUND AT GAYA, BIHAR",POND,BIHAR,18.0,37.0,6.4,10.2,7.1,8.1,202,1131,2.2,2.9,0.0,2.2,1700,11000,3300,22000
2046,"SUKHNA LAKE, CHANDIGARH",LAKE,CHANDIGARH,16.0,30.5,4.8,9.9,7.3,8.2,198,287,1.0,4.0,0.0,4.9,2,18000,2,30000
3163,"HITKASA TAILING DAM, 
RAJHARA, CHHATISGARH.",LAKE,CHHATTISGARH,18.0,30.0,6.0,6.8,7.0,7.5,,,,,0.0,0.0,,,,
3164,"NEHRU NAGAR TALAB, BHILAI, 
CHHATISGARH.",POND,CHHATTISGARH,12.0,28.0,0.7,7.2,7.2,7.8,,,,,0.0,0.0,,,,
3030,"SANJAY LAKE, DELHI",LAKE,DELHI,31.0,31.0,16.4,16.4,8.7,8.7,1162,1162,17.0,17.0,0.0,0.0,170,170,280,280
3031,"BHALSWA LAKE, DELHI",LAKE,DELHI,,,,,8.1,8.1,7110,7110,36.0,36.0,3.3,3.3,49,49,13000,13000
3032,"SULTANPUR LAKE, DELHI",LAKE,DELHI,,,3.9,3.9,,,417,417,BDL,BDL,1.4,1.4,2400,2400,3500,3500
3476,"LAKE NEAR IIT FLYOVER, DELHI",LAKE,DELHI,,,7.4,20.0,7.4,8.0,801,824,11.0,11.0,1.1,40.8,400,4900,1100,92000
1549,"SALAULIM LAKE AT SALAULIM  
SANGUEM, GOA",LAKE,GOA,27.0,31.0,6.0,8.6,6.8,7.8,35,61,0.6,2.3,BDL,0.4,2,23,BDL,49
2269,"MAYEM LAKE, BICHOLIM",LAKE,GOA,27.0,32.0,5.7,9.8,6.1,8.2,29,262,0.0,4.8,BDL,0.7,450,17000,780,28000
3175,ANJUNEM LAKE,LAKE,GOA,25.0,32.0,4.9,8.2,7.0,8.1,46,187,0.3,1.7,0.0,0.1,7,540,13,920
3176,RUMDER LAKE,LAKE,GOA,24.6,32.0,1.9,10.5,6.6,8.5,84,331,0.3,9.7,BDL,15.9,200,13000,450,24000
3177,CARAMBOLIM LAKE,LAKE,GOA,26.0,34.0,3.2,7.3,6.7,8.5,144,362,0.0,3.9,0.0,1.1,200,2300,400,4900
3178,RAIA LAKE,LAKE,GOA,27.6,31.2,4.8,11.2,6.0,8.7,80,209,0.8,4.8,0.0,1.4,200,7900,450,17000
3179,SAIPEM LAKE,LAKE,GOA,27.0,31.4,0.9,8.0,6.4,7.9,223,839,1.1,6.0,0.0,6.4,24000,54000,54000,92000
3180,CURTORIM LAKE,LAKE,GOA,27.0,31.4,4.0,6.8,6.0,7.6,80,218,0.8,4.9,0.0,12.0,450,7900,780,17000
1343,"KANKORIA LAKE AT 
AHMEDABAD, NR. BALVATIKA, 
GUJARAT",LAKE,GUJARAT,22.0,32.0,3.7,9.6,8.3,9.2,292,3218,13.0,43.0,0.2,0.4,21,45,210,430
1344,"CHANDOLA LAKE AT 
AHMEDABAD, GUJARAT",LAKE,GUJARAT,18.0,30.0,3.3,9.1,7.9,9.2,442,1335,8.0,39.0,0.0,0.3,21,68,210,430
1345,"AJWAH LAKE AT SRI SAYAJI 
SABVAR, BARODA, GUJARAT",LAKE,GUJARAT,25.0,31.0,7.0,9.1,7.4,8.5,276,371,0.3,0.8,0.4,0.9,2,11,4,33
1346,"SURSAGAR LAKE AT BARODA, 
GUJARAT",LAKE,GUJARAT,27.0,32.0,2.7,5.8,7.3,8.4,1401,4280,0.2,11.2,0.6,1.0,12,540,47,920
1972,"NALSAROVAR LAKE (SANAND), 
DIST.AHMEDABAD",LAKE,GUJARAT,26.0,31.0,BDL,9.2,7.5,10.0,2305,29310,5.0,93.0,0.0,0.3,5,14,31,58
1973,"BINDUSAROVAR, SIDDHPUR 
(DIST.PATAN)",LAKE,GUJARAT,21.0,30.0,3.8,8.7,7.2,8.4,2164,2808,2.1,19.0,0.1,0.7,4,17,24,79
1975,"LAKHOTA TALAV, JAMNAGAR",LAKE,GUJARAT,21.0,30.0,4.6,6.6,7.0,8.5,340,620,4.5,11.0,0.2,0.4,2,10,2,27
1976,"NARSIMEHTA TALAV 
JUNAGADH",LAKE,GUJARAT,22.0,26.0,0.0,13.6,6.7,8.3,303,1280,2.6,86.6,0.0,0.5,2,4,BDL,21
2075,"DHAROI DAM, DIST. 
MEHSANA.",LAKE,GUJARAT,26.0,29.0,5.3,8.5,7.3,8.5,347,459,1.1,2.0,0.0,0.1,2,2,12,25
2076,"ANKLESHWAR RESERVOIR AT 
GIDC ANKLESHWAR AT VALIA 
R",LAKE,GUJARAT,28.0,31.0,5.9,7.8,7.3,9.6,10,792,0.3,1.3,0.0,0.7,11,22,33,94
2077,"MOTICHER LAKE NEAR 
KAKARPAR ATOMIC POWER 
STATION,",LAKE,GUJARAT,27.0,32.0,6.8,7.5,7.2,8.1,4,530,0.5,1.1,0.0,0.1,3,27,20,172
2078,"KUWADAVA LAKE, VILL. 
KUWADAVA, DIST. RAJKOT.",LAKE,GUJARAT,24.0,29.0,4.5,7.2,7.2,8.1,1090,3680,2.0,32.5,0.0,0.3,2,14,8,14
3197,"MACHHUII DAM, 
RAFLESHWAR, MORBI, RAJKOT",LAKE,GUJARAT,25.0,38.0,3.3,6.8,7.4,8.2,466,2682,0.3,60.0,0.1,0.1,2,2,2,14
3198,"GOMTI LAKE, OPP, 
RANCHODAJI TEMPLE, DAKOR, 
KHEDA",LAKE,GUJARAT,23.0,28.0,3.1,5.8,7.4,8.1,432,648,0.6,3.8,0.4,0.9,4,46,21,120
3199,"HAMISAR TALAV, BHUJ",LAKE,GUJARAT,24.0,33.0,2.1,5.2,7.0,8.4,672,1700,1.2,8.9,0.0,8.6,6,9,14,26
3200,"MOONSAR LAKE OF 
VIRAMGAM",LAKE,GUJARAT,27.0,32.0,BDL,9.6,8.4,9.4,3137,6632,20.0,80.0,0.2,0.4,13,63,58,430
3201,"MALAV TALAV, DHOLKA",LAKE,GUJARAT,26.0,30.0,1.7,9.0,8.9,9.9,2259,9400,12.0,36.0,0.2,0.4,2,40,2,280
3202,"VHERAIMATA TALAV AT 
ANAND",LAKE,GUJARAT,29.0,30.0,2.1,8.5,7.7,8.5,222,1361,0.4,7.2,0.0,0.6,12,46,49,210
1979,"OLPAD, VILLAGE POND:OLPAD, 
SURAT",POND,GUJARAT,27.0,34.0,6.0,7.1,7.1,8.4,405,2528,1.1,2.3,0.1,0.2,9,84,84,221
2079,"DHUDHIA TALAV AT NAVSARI, 
DIST. NAVSARI.",POND,GUJARAT,22.0,32.0,6.1,7.4,7.3,8.3,331,589,1.1,2.1,0.0,0.2,2,48,23,348
1971,"THOL TANK (KALOL) (DIST. 
MEHASANA)",TANK,GUJARAT,27.0,30.0,2.4,9.8,BDL,8.2,341,2154,5.0,166.0,0.0,0.6,4,45,17,350
1349,"BRAHMSAROVAR LAKE AT 
KURUKSHETRA, HARYANA",LAKE,HARYANA,20.0,20.0,6.8,9.0,7.3,8.7,173,521,0.8,5.5,,,800,2200,2700,4900
1392,"SUKHNA LAKE, CHANDIGARH",LAKE,HARYANA,,,4.8,4.8,7.7,8.4,321,660,0.8,5.0,,,800,900,2000,2600
3033,SOHNA LAKE,LAKE,HARYANA,,,6.3,6.3,7.1,7.4,205,298,6.0,6.0,,,,,,
1291,"GOBINDSAGAR LAKE AT 
BILASPUR, H.P.",LAKE,"HIMACHAL 
PRADESH",10.0,22.0,8.1,11.5,7.4,8.7,144,397,0.2,0.6,0.1,1.1,26,120,280,920
1292,"PONGDAM LAKE AT PONG 
VILLAGE, H.P.",LAKE,"HIMACHAL 
PRADESH",7.7,18.0,6.9,8.9,7.0,8.1,154,536,0.1,0.5,0.1,2.9,2,6,63,180
1429,"RENUKA LAKE , 35 KM FROM 
PATNA SAHIB NORTH , H.P",LAKE,"HIMACHAL 
PRADESH",10.0,26.0,5.5,8.2,7.7,8.3,402,826,0.6,2.2,0.0,0.5,21,34,40,84
2649,RIWALSAR LAKE,LAKE,"HIMACHAL 
PRADESH",11.0,32.0,6.0,10.9,7.8,8.5,165,390,0.7,6.0,0.0,2.0,58,220,920,1600
2650,KHAZIAR LAKE,LAKE,"HIMACHAL 
PRADESH",7.6,12.3,5.8,6.2,6.7,7.8,50,102,1.8,6.0,0.5,2.4,4,22,110,540
1309,"DAL LAKE AT SRINAGAR, J&K",LAKE,"JAMMU & 
KASHMIR",8.4,27.3,3.4,8.3,7.5,8.4,173,266,1.5,4.2,,,,,,
2738,"MID POINT(MANSAR LAKE), 
J&K",LAKE,"JAMMU & 
KASHMIR",12.0,28.0,7.5,8.2,7.6,8.1,204,260,1.0,2.5,0.2,0.4,,,,
2739,"POINT OF DISCHARGE OF 
WASTE WATER FROM 
DIFFERENT E",LAKE,"JAMMU & 
KASHMIR",12.0,26.0,4.9,7.9,7.5,8.8,228,285,1.3,4.8,0.2,1.3,,,,
2740,"MID POINT(SURINSAR LAKE), 
J&K",LAKE,"JAMMU & 
KASHMIR",13.0,28.0,4.5,8.8,7.8,8.2,210,320,3.6,7.0,0.8,2.6,,,,
2741,"POINT OF DISCHARGE OF 
WASTE WATER FROM 
DIFFERENT E",LAKE,"JAMMU & 
KASHMIR",13.0,28.0,4.1,8.5,7.8,8.2,204,340,3.4,8.0,0.7,3.8,,,,
3251,DAL LAKE AT DALGATE,LAKE,"JAMMU & 
KASHMIR",5.8,27.0,2.0,6.0,7.4,7.9,155,354,1.7,5.0,,,,,,
3252,DAL LAKE AT CHAIRCHINARI,LAKE,"JAMMU & 
KASHMIR",4.3,28.0,6.1,10.1,7.6,8.3,232,280,2.0,2.6,,,,,,
3253,DAL LAKE NEAR NISHAT LAM,LAKE,"JAMMU & 
KASHMIR",9.0,29.0,4.0,8.8,7.7,9.1,170,319,1.9,8.0,,,,,,
3254,DAL LAKE AT ABIKARPORA,LAKE,"JAMMU & 
KASHMIR",4.2,26.9,2.0,10.5,7.3,8.3,227,301,1.0,2.8,,,,,,
3256,"DAL LAKE AT ENTRY POINT OF 
TALIBAL NALLAH",LAKE,"JAMMU & 
KASHMIR",5.0,28.2,5.0,9.2,7.4,8.6,149,351,1.5,3.6,,,,,,
3257,DAL LAKE AT HABAK,LAKE,"JAMMU & 
KASHMIR",6.4,30.0,4.0,11.3,7.4,8.3,236,472,4.5,9.9,,,,,,
3258,DAL LAKE AT HAZRATBAL,LAKE,"JAMMU & 
KASHMIR",6.3,28.0,3.0,10.0,7.5,8.1,236,430,2.5,9.0,,,,,,
3259,DAL LAKE AT DHOBIGHAT,LAKE,"JAMMU & 
KASHMIR",4.6,29.1,4.0,11.0,7.4,8.2,236,363,2.4,5.4,,,,,,
3260,DAL LAKE AT SONALANK,LAKE,"JAMMU & 
KASHMIR",4.4,28.9,5.0,11.5,7.5,8.0,203,342,1.4,2.8,,,,,,
3261,"DAL LAKE AT NISHAT, WATER 
INTAKE POINT OF NISHAT W",LAKE,"JAMMU & 
KASHMIR",4.6,28.1,3.9,8.5,7.7,8.7,156,372,1.9,4.7,,,,,,
3262,"DAL LAKE AT NIGEEN, WATER 
INTAKE PT OF POKHRIBAL W",LAKE,"JAMMU & 
KASHMIR",4.8,28.1,5.4,8.9,7.6,8.1,228,336,2.0,3.7,,,,,,
3263,"WULAR LAKE AT NINGLI 
NALLAH",LAKE,"JAMMU & 
KASHMIR",6.5,24.0,6.5,11.8,7.5,8.0,116,240,0.8,5.1,,,,,,
3264,WULAR LAKE AT WATLAB,LAKE,"JAMMU & 
KASHMIR",7.0,28.1,6.0,8.3,7.5,7.8,134,284,0.7,5.9,,,,,,
3265,WULAR LAKE ATKANIBATH,LAKE,"JAMMU & 
KASHMIR",6.5,25.0,4.9,8.1,7.2,7.8,155,250,1.3,6.3,,,,,,
3266,"WULAR LAKE AT ENTRY PT OF 
ERIN NALLAH",LAKE,"JAMMU & 
KASHMIR",6.0,20.6,4.6,8.8,7.3,7.9,180,296,3.0,7.5,,,,,,
4040,ASHAIBAGH BRIDGE,LAKE,"JAMMU & 
KASHMIR",6.0,28.0,2.6,6.6,7.5,7.9,257,316,2.0,2.8,,,,,,
4041,NAYADYAR,LAKE,"JAMMU & 
KASHMIR",10.5,27.6,0.6,1.0,7.2,7.9,317,858,14.0,21.0,,,,,,
4042,JOGILANKER,LAKE,"JAMMU & 
KASHMIR",3.9,28.0,0.5,2.2,7.1,7.8,317,851,12.0,20.0,,,,,,
4043,AT SINDH INFLOW,LAKE,"JAMMU & 
KASHMIR",8.0,25.4,4.8,7.0,7.3,7.9,311,520,2.0,3.0,,,,,,
4044,CENTRAL SITE,LAKE,"JAMMU & 
KASHMIR",8.0,26.3,3.5,5.0,7.3,7.9,375,458,2.0,4.0,,,,,,
4045,AT SANGAM,LAKE,"JAMMU & 
KASHMIR",8.0,26.6,2.4,4.8,7.2,7.9,372,471,3.0,6.4,,,,,,
4046,NEAR SKIMS,LAKE,"JAMMU & 
KASHMIR",8.2,25.3,2.5,3.6,7.2,7.8,358,480,3.0,6.0,,,,,,
4047,JENAB SAHAB SOURA,LAKE,"JAMMU & 
KASHMIR",8.2,25.0,2.0,3.5,7.3,7.8,358,460,3.0,6.5,,,,,,
2394,TOP CHACHI LAKE,LAKE,JHARKHAND,24.0,34.0,7.4,7.6,7.2,7.5,,,0.7,1.0,,,,,,
2398,"DIMNA LAKE, DIMNA",LAKE,JHARKHAND,8.5,26.5,7.5,8.2,7.4,7.8,158,292,0.3,0.6,0.6,1.2,,,,
2402,HAZARIBAGH MEETHAJHIL,LAKE,JHARKHAND,16.0,38.0,6.5,8.9,6.7,7.4,,,1.4,3.3,,,,,,
2393,"SHIV GANGA POND, DEOGHAR",POND,JHARKHAND,13.0,32.0,6.5,8.4,6.7,7.8,314,316,2.4,2.8,,,,,,
1388,"ULSOOR LAKE TRAINING 
CENTRE OF FISH BREEDING, 
KARN",LAKE,KARNATAKA,24.6,33.0,4.1,8.8,6.8,8.6,302,545,2.0,7.0,0.5,3.1,110,220000,920,1720000
1446,"HEBALLA VALLEY LAKE AT D/S 
ROAD BRIDGE NR. MANDYA,",LAKE,KARNATAKA,24.0,26.0,0.5,6.7,6.7,8.1,120,882,2.4,6.7,0.1,2.3,380,1200,1700,4700
3582,HEBBAL LAKE,LAKE,KARNATAKA,20.0,26.0,0.0,6.0,5.7,7.9,983,1920,4.0,25.6,0.4,4.2,1100,2700,5800,7900
3583,KUKKARAHALLI LAKE,LAKE,KARNATAKA,22.0,27.0,6.5,7.7,8.4,9.1,535,624,3.0,5.0,0.2,2.5,910,1700,3800,5800
3584,DALAVAI LAKE,LAKE,KARNATAKA,23.0,29.0,0.0,4.0,6.5,7.8,896,1180,10.1,23.2,0.2,4.3,1400,3100,6300,8400
3585,YENNEHOLE LAKE,LAKE,KARNATAKA,19.0,29.0,0.0,3.6,7.3,8.1,852,1203,10.4,24.2,0.2,5.6,1700,2700,6300,7900
3586,LIMBHABUDI LAKE,LAKE,KARNATAKA,20.0,33.0,4.0,7.1,7.9,9.5,467,938,3.0,10.3,0.1,2.4,920,1400,3500,6300
3587,SHETTYKERE LAKE,LAKE,KARNATAKA,22.0,29.0,5.0,7.0,7.6,9.2,654,989,3.0,6.4,0.1,5.6,920,1700,3400,6300
3591,KEMPAMBUDHI LAKE,LAKE,KARNATAKA,24.0,30.0,5.5,8.3,6.9,8.4,421,596,3.0,9.0,0.5,7.0,33,84000,130,920000
3592,YEDIYUR LAKE,LAKE,KARNATAKA,24.0,30.0,5.0,7.8,6.5,8.2,265,1128,3.0,5.0,0.2,4.7,490,12000,3500,92000
3593,"ULSOOR LAKE TRAINING 
CENTRE OF FISH BREEDING, 
KARN",LAKE,KARNATAKA,27.0,33.0,5.0,8.7,7.0,8.8,320,2775,3.0,10.0,0.5,2.4,110,270000,920,3480000
3601,KARIHOBANAHALLI LAKE,LAKE,KARNATAKA,25.0,29.0,0.0,4.8,7.2,7.8,1680,3570,18.0,38.0,1.4,26.0,47000,1100000,540000,16000000
3602,BELLANDUR LAKE,LAKE,KARNATAKA,26.0,30.0,0.0,5.1,6.8,7.5,418,1237,3.0,32.0,0.6,11.0,70000,7900000,1600000,34800000
3608,VARTHUR LAKE,LAKE,KARNATAKA,25.0,29.0,3.2,6.0,6.5,7.2,885,1379,5.0,46.0,0.4,15.0,27000,490000,240000,5420000
3610,TUBRAHALLI LAKE,LAKE,KARNATAKA,23.0,29.0,1.6,4.5,6.8,7.5,1072,1786,4.0,47.0,0.9,8.8,460,2100000,5400,34500000
3611,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,26.0,30.0,2.8,6.5,6.5,7.6,657,1246,4.0,13.0,0.7,13.9,330,17000,5400,92000
3612,AGARAM LAKE,LAKE,KARNATAKA,26.0,30.0,1.3,7.0,6.5,7.6,525,1246,2.0,13.0,0.5,8.5,330,46000,3500,350000
3613,GOTTEGRE LAKE,LAKE,KARNATAKA,28.0,29.0,2.3,5.6,6.1,6.9,456,1102,4.0,10.0,0.7,8.0,840,28000,17000,160000
3614,PUTTENAHALLI LAKE (S),LAKE,KARNATAKA,25.2,30.0,2.2,7.6,6.3,8.0,479,1290,3.0,10.0,0.9,7.1,430,1700000,5400,10900000
3615,ARAKERE LAKE,LAKE,KARNATAKA,25.4,30.0,0.9,7.3,6.5,8.0,707,1212,4.0,28.0,1.0,12.7,6300,460000,15000,1720000
3616,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,25.2,28.0,5.4,7.1,7.0,7.6,640,1037,4.0,11.0,1.5,3.5,33000,220000,130000,1720000
3617,HULIMAVU LAKE,LAKE,KARNATAKA,25.3,29.0,2.3,7.6,6.4,8.2,484,1288,4.0,20.0,0.9,6.2,2200,490000,14000,3480000
3618,SINGASANDRA LAKE,LAKE,KARNATAKA,26.0,30.0,1.5,10.2,6.5,7.6,66,1240,3.6,79.0,0.7,28.6,460,12000,3200,92000
3620,PARAPPANA AGRAHARA LAKE,LAKE,KARNATAKA,25.0,30.0,2.1,5.7,6.5,8.4,760,1686,3.0,22.0,0.4,10.0,7900,1100000,28000,9200000
3621,HARALAKUNTE LAKE,LAKE,KARNATAKA,27.0,30.0,1.5,6.2,6.3,8.0,679,968,4.0,11.0,0.5,11.4,1400,2100000,9200,22100000
3622,SOMASUNDRA PALYA LAKE,LAKE,KARNATAKA,26.0,28.0,0.0,6.7,6.6,7.2,777,1232,6.0,56.0,0.8,4.4,4900,79000,35000,540000
3624,PUTTENAHALLI LAKE,LAKE,KARNATAKA,26.0,31.0,0.0,7.4,6.8,7.7,783,1362,3.0,84.0,0.4,4.0,3300,49000000,24000,240000000
3625,HEBBAL LAKE,LAKE,KARNATAKA,24.0,30.0,4.2,8.4,6.0,7.3,478,664,3.0,5.0,0.4,3.8,1400,33000,7000,348000
3627,JAKKUR LAKE,LAKE,KARNATAKA,28.0,31.0,4.0,8.7,6.6,9.3,632,1103,4.0,15.0,0.8,10.4,400,9400,3480,35000
3628,AMRUTHAHALLI LAKE,LAKE,KARNATAKA,27.0,31.0,0.5,4.3,6.8,7.1,1003,1120,5.0,77.0,0.6,2.0,790,11000,5400,92000
3644,MULBHAGAL LAKE,LAKE,KARNATAKA,22.0,29.0,1.2,8.9,7.2,9.0,1522,2248,8.0,28.0,1.0,50.0,330,33000,3500,172000
3645,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,22.0,29.0,1.8,8.0,6.6,8.4,220,518,3.0,56.0,0.2,2.4,170,2600,1090,27800
3646,NARASAPURA LAKE,LAKE,KARNATAKA,20.0,30.0,2.8,7.3,6.8,8.3,315,689,2.0,40.0,0.4,7.0,8,11000,5400,92000
3647,HULEDANAHALLI LAKE,LAKE,KARNATAKA,23.0,26.0,2.0,6.1,7.1,7.6,207,343,4.0,5.0,0.4,1.2,490,2800,3480,16000
3649,BUGUDANAHALLI LAKE,LAKE,KARNATAKA,22.0,25.0,5.6,7.9,6.2,7.8,122,271,3.0,4.0,0.1,1.7,330,17000,3500,160000
4094,"GANGONDANA HALLI LAKE, 
BENGALURU NORTH",LAKE,KARNATAKA,23.0,25.0,0.4,3.2,6.6,7.3,1912,3000,19.0,74.0,2.0,11.0,400,21000000,3500,160000000
